HHID,year,y3_panelweight,psu,lat,lon,region,district,ward,ea,urban,femhead,agehead,hhszae,educave15_60,area_gps,distprschool,credit,TLU_cattle,TLU_oxen,TLU_pigs,TLU_sheep,TLU_goats,TLU_chicken,TLU_donkeyhorses,TLU_otheranim,cellphone,safewater,landown,swc_any,fert_org_use,tot_exp,food_exp,mean_rain_lt,sd_rain_lt
4228,2008,2669.235107,505008992,-6.875413895,37.59038544,Morogoro,5,9,505009001,0,0,60,3.54,0,2.6462515,1.5,0,0,0,0,0,0,0,0,0,0,0,1.070899963,0,0,1956.6527,1575.5089,486.82028,80.619385
3807,2008,2055.462158,701016448,-6.697402477,39.19239807,Dar es salaam,1,16,701016454,1,0,66,8.1199999,4.5,12.49999994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2803.9302,1393.98,616.74341,137.6012
2959,2008,1729.969604,902017984,-10.83349133,39.38814926,Mtwara,2,18,902018005,0,0,34,2.3600001,7,5.249259681,0,0,0,0,0,0,0.60000002,0.089999996,0,0,1,0,2.124299765,0,0,1175.8967,984.21497,784.4682,122.5016
3239,2008,790.6993408,802012992,-10.23450279,39.28193283,Lindi,2,13,802013003,0,0,62,5,3.5,4,5,0,0,0,0,0,0.69999999,0.11,0,0,1,0,2.832799196,0,0,1261.8722,1055.8579,670.6311,113.98873
3551,2008,117.9215012,703001984,-6.835000515,39.32584381,Dar es salaam,3,2,703002004,0,1,44,4.1599998,7.5,12.49999994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2889.0576,2133.6047,663.1778,151.90656
2683,2008,1975.030396,1002014016,-10.79206085,35.75553894,Ruvuma,2,14,1002014004,0,0,35,4.1599998,7,4,0,1,0,0,0,0,0.1,0,0,0,0,1,2.832798958,1,1,2241.7393,1816.6489,700.75067,118.07156
4681,2008,4036.902344,203014016,-3.374857664,36.67036438,Arusha,3,14,203014016,1,1,29,4.1799998,7,12.49999994,0.5,0,0,0,0,0,0,0.02,0,0,1,1,0,0,0,4988.8643,2095.1702,606.18671,143.23186
3633,2008,1599.019165,702006016,-6.820561409,39.25750351,Dar es salaam,2,6,702006012,1,1,49,9.3599997,7.1428571,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,19232.979,11647.339,653.78131,147.17062
1802,2008,856.6397095,1503012352,-7.371509552,30.6258297,Rukwa,3,12,1503012307,1,0,43,4.9400001,7,0.758119285,0,0,0,0,0,0,0,0,0,0,0,0,0.306799978,1,0,1303.1357,1106.3182,385.56863,59.22419
3407,2008,1074.48999,703020032,-6.853403568,39.2646904,Dar es salaam,3,20,703020006,1,0,32,2.6199999,7,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2385.7932,1309.2449,667.95068,150.67451
3106,2008,623.8793945,806012032,-9.993623734,39.68323135,Lindi,6,12,806012001,0,0,56,4.7600002,3.6666667,1,7,0,0,0,0,0,0,0,0,0,0,0,1.214056849,0,0,1929.3263,1162.3889,477.66263,88.896248
1148,2008,3726.187988,1805014016,-2.491207361,30.58425331,Kagera,5,14,1805014003,0,0,36,5.1599998,4,2.781418085,0,0,0,0,0,0,0,0.029999999,0,0,0,0,1.125599861,1,1,2011.9568,1839.0243,493.31036,70.384247
2106,2008,4780.61377,1401010048,-3.82707715,32.58056641,Tabora,1,10,1401010022,1,0,29,2.3600001,8.5,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1702.8665,1076.5164,381.50668,75.109016
4538,2008,4352.560547,304014016,-3.330022812,37.38288116,Kilimanjaro,4,14,304014003,0,1,47,3,9,1,0,0,0,0,0,0,0.30000001,0.049999997,0,0,1,1,0.080937125,1,0,2465.5325,1001.5623,764.13745,189.37477
4166,2008,4573.541992,506011008,-7.185487747,37.55980682,Morogoro,6,11,506011001,0,0,53,4.3600001,3.6666667,2.294620588,0,0,0,0,0,0,0,0,0,0,0,1,0.928599894,0,0,1849.1851,1591.5126,666.01587,94.960403
1473,2008,1410.485107,1704020992,-4.086062431,32.2371521,Shinyanga,4,21,1704021001,0,1,68,2,5,2,0,0,0,0,0,0,0,0.099999994,0,0.40000001,0,0,1.416399598,0,0,1618.2968,1026.7943,436.80045,78.37455
493,2008,804.9924316,5301002240,-6.107298374,39.21884537,MJINI/MAGHARIBI UNGUJA,1,2,5301002304,1,0,41,4.7600002,9.75,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2830.1169,1619.4514,504.22623,110.22192
4225,2008,5391.421387,505008992,-6.875413895,37.59038544,Morogoro,5,9,505009001,0,0,52,4.3600001,7,0.70000001,1.5,0,0,0,0,0,0,0.07,0,0,0,1,0,0,0,1346.7321,1161.16,486.82028,80.619385
2668,2008,1727.667358,1003012992,-11.31545448,34.78629684,Ruvuma,3,13,1003013001,0,0,50,5.1199999,5.6666665,3,0,0,0,0,0,0,0.2,0,0,0,1,1,0.708199799,0,0,1315.1689,979.95795,741.64429,159.6907
4594,2008,2980.990967,302007296,-3.786525249,37.71140671,Kilimanjaro,2,7,302007301,1,0,29,2.3600001,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0.809371173,0,1,1581.2495,1103.5623,414.58252,110.58244
1867,2008,3682.815918,1502013056,-8.724431992,31.96700859,Rukwa,2,13,1502013001,0,0,31,3.74,0,2,0,0,0,0,0,0,0,0.01,0,0,0,0,1.416399598,0,0,912.19672,819.10095,498.99487,100.26495
1051,2008,4600.682617,1902025984,-2.721716404,33.78029251,Mwanza,2,26,1902026005,0,0,34,4.8800001,0,3.248200178,0,0,0,0,0,0,0,0.099999994,0,0.2,0,0,1.314499855,0,0,395.68643,350.112,466.38562,84.565239
548,2008,429.9078369,5102022144,-5.970507622,39.29969025,KASKAZINI UNGUJA,2,22,5102022012,0,0,40,6.6799998,3,3,0,0,1.5,1,0,0,0,0.5,0,0,1,1,0.404685587,0,0,3464.5652,2489.3774,972.51154,217.19
3241,2008,1591.564819,802012992,-10.23450279,39.28193283,Lindi,2,13,802013003,0,0,44,2,7,6.221372128,5,0,0,0,0,0,0,0.17999999,0,0,0,0,0.820799887,0,0,582.18951,461.92609,670.6311,113.98873
1163,2008,3762.153076,1805006976,-2.829572201,30.460289,Kagera,5,7,1805007004,0,0,36,4.7399998,4.6666665,2,0,0,0,0,0,0,0,0,0,0,0,0,1.214056849,0,0,1176.0914,1026.563,516.28375,69.535324
197,2008,432.8525696,5401007104,-5.204845905,39.78948212,KASKAZINI PEMBA,1,7,5401007044,0,0,62,5.7600002,6.3333335,4,0,0,0,0,0,0,0,0.089999996,0,0,0,1,0.809371233,0,0,2286.2195,2010.2261,991.91779,212.9603
3179,2008,1092.468384,804003008,-10.2243185,37.87675476,Lindi,4,3,804003003,0,0,65,2.78,0,3,0,0,0,0,0,0,0,0.029999999,0,0.80000001,0,1,2.832799196,0,0,501.7449,379.83951,595.55493,99.23175
1837,2008,3237.422363,1502019968,-7.817846298,31.77558899,Rukwa,2,20,1502020002,0,0,80,2,0,3.670009136,0,0,0,0,0,0,0,0.029999999,0,1,0,0,1.485199809,0,0,471.98306,214.55383,478.38751,111.34361
4720,2008,1891.928833,202024304,-3.416344404,36.64162445,Arusha,2,24,202024305,1,0,40,4.9000001,9,0.70000001,0,0,0,0,0,0,0,0.099999994,0,0,1,0,0,1,1,4688.8105,4067.8826,541.48749,126.42868
722,2008,852.0095825,2102008960,-4.497944355,35.24362183,Manyara,2,9,2102009001,0,1,72,2,7,1,0,0,0,0,0,0,0,0,0,0.2,0,0,0.080937125,0,0,636.11987,542.93567,335.34787,72.226433
3367,2008,1643.646606,703022016,-6.872489452,39.25865555,Dar es salaam,3,22,703022025,1,0,42,4.1399999,7.3333335,3,0,0,0,0,0,0,0,0.02,0,0,1,1,1.821085095,0,0,2494.4546,1150.8809,673.25952,150.88956
959,2008,2347.094971,1905016960,-2.371342421,32.1579361,Mwanza,5,17,1905017001,0,1,50,3.98,9.666667,2,0,0,0,0,0,0,0,0.19999999,0,0,1,0,0.809371233,1,0,1681.3838,1140.1355,558.18494,120.60456
3180,2008,268.7072754,804003008,-10.2243185,37.87675476,Lindi,4,3,804003003,0,0,45,8.8800001,5.25,2,0,0,0,0,0,0,0,0.049999997,0,0,0,0,5.665598392,0,0,1244.4896,1068.3485,595.55493,99.23175
620,2008,242.5299683,5101005824,-5.837711811,39.21999741,KASKAZINI UNGUJA,1,6,5101006016,0,0,60,3,4,2,0,0,0,0,0,0,0.1,0.02,0,0,0,1,0.303514183,0,0,1046.4717,993.02985,943.15503,219.44159
2635,2008,2676.232178,1003022016,-10.98744583,34.89338684,Ruvuma,3,22,1003022002,0,1,39,3.4000001,3,5,0,0,0,0,0.2,0,0,0.01,0,0,0,0,1.416399598,1,1,2975.6882,2150.5027,673.27502,102.97035
4392,2008,3829.202881,404024000,-4.994529724,39.08351898,Tanga,4,24,404024003,0,1,41,3.98,4.3333335,1,0,0,0,0,0,0,0,0,0,0,0,0,0.607028425,0,0,1455.8511,1277.8895,664.4906,128.54523
4508,2008,3808.060303,305010016,-3.310034513,37.06694031,Kilimanjaro,5,10,305010004,0,0,59,6.4000001,5.5999999,1,2,0,3,1,0,0,0.2,0.049999997,0,0.40000001,1,1,1.214056849,0,0,3792.9819,2652.0793,524.81873,112.31933
4084,2008,4195.689941,605012032,-8.061216354,39.15124512,Pwani,5,12,605012004,0,0,41,2,7,3,0,0,0,0,0,0,0,0.29999998,0,0,1,0,3.237484694,0,0,1918.3279,1097.6162,677.8736,166.31631
4521,2008,4627.554688,305004000,-3.205408812,37.18750763,Kilimanjaro,5,4,305004002,0,0,80,4.5599999,8,1,0,0,1.5,0,0,0,0.30000001,0.079999998,0,0.2,1,1,0.809371173,0,1,1917.3467,1439.0364,1007.0703,193.36833
2080,2008,2175.473389,1402003968,-4.144982815,33.98511505,Tabora,2,4,1402004003,0,0,35,4.48,5,7.925657988,0,1,4,0,0,0,2.8,0.34999999,0,0,1,0,1.873199821,0,1,1677.9545,1291.4968,319.30707,71.52227
4632,2008,4012.550049,301006016,-3.196662426,37.61538315,Kilimanjaro,1,6,301006003,0,0,56,4.5599999,6.6666665,1,0,0,1.5,0.5,0.2,0,0.90000004,0.07,0,0.80000001,0,1,0.404685587,0,1,3051.8579,2499.8813,652.49847,179.67323
3418,2008,1079.570923,703020032,-6.853403568,39.2646904,Dar es salaam,3,20,703020006,1,0,33,2.76,7,12.49999994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1891.0259,860.47858,667.95068,150.67451
2287,2008,1681.45752,1205014016,-9.479175568,33.12928009,Mbeya,5,14,1205014001,0,1,58,4.98,7.5,3,0,0,4.5,0.5,0.40000001,0,0.5,0.17999999,0,0,1,1,1.416399598,1,1,2024.1331,1596.0928,621.91016,111.27409
1757,2008,3553.005859,1601005056,-3.751393795,30.62367249,Kigoma,1,5,1601005003,0,0,29,4.0999999,7,3,0,0,0,0,0,0,0.2,0.02,0,0,0,1,0.607028365,1,0,735.34283,637.67981,592.84473,90.551285
2173,2008,2418.92041,1302016000,-5.566601753,34.6680069,Singida,2,16,1302016004,0,1,40,6.3000002,6.3333335,2,0,0,0,0,0,0,0,0.02,0,0,0,1,0.809371233,1,0,929.51495,791.66547,348.18524,70.177101
3548,2008,236.4472046,703001984,-6.877463341,39.37822342,Dar es salaam,3,2,703002004,0,0,52,6.9200001,4,12.49999994,0,0,0,0,0,0,0,0.059999999,0,0,1,0,0,0,0,2498.8259,1871.1216,663.1778,151.90656
3821,2008,2425.223145,701016384,-6.6624403,39.1832428,Dar es salaam,1,16,701016357,1,1,23,2.3600001,9,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6661.4248,4220.0503,588.47675,133.39366
2059,2008,1529.476074,1402008064,-4.208546162,33.8045311,Tabora,2,8,1402008002,0,0,47,2.78,6.5,1,17,0,0,0,0,0,0,0,0,0,0,0,0.404685587,0,0,398.44827,316.69818,341.2594,77.432213
638,2008,3058.641846,2105014016,-5.479149342,36.3127861,Manyara,5,14,2105014002,0,0,45,7.3000002,2.3333333,6.37136519,0,0,9,0.5,0,0.30000001,1.5,0.28,1.3499999,0,0,0,1.815199852,0,1,2709.4463,1604.276,284.86377,56.645287
3200,2008,816.4834595,803009984,-10.58353329,38.02729797,Lindi,3,10,803010002,0,0,53,5.5599999,7,2,0,0,0,0,0,0,0,0.01,0,0,0,1,3.642170429,0,0,1684.3199,1448.9293,520.8739,103.47753
1378,2008,3482.86084,1707012992,-3.558336735,33.41670227,Shinyanga,7,13,1707013001,0,0,41,5.3600001,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1194.2037,963.26508,412.18225,89.440918
1441,2008,1694.658081,1705005952,-3.435688019,31.83885574,Shinyanga,5,6,1705006011,0,0,63,7.54,5.3333335,1,0,0,0,0,0,0,1,0.14999999,0,0,0,0,10.11713982,0,0,2673.5093,2283.449,487.92798,80.72081
4819,2008,4744.066406,104038000,-5.953279018,35.24438095,Dodoma,4,38,104038003,0,0,64,3.24,0,3,0,0,0,0,0,0,0,0.049999997,0,0,0,1,1.214056849,0,0,1030.8613,651.75281,251.61111,50.047943
2418,2008,3290.759277,1107005952,-7.513074398,36.44244003,Iringa,7,6,1107006009,0,0,30,2,2.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626.37024,565.22479,444.2951,65.415436
1076,2008,5074.03125,1902008064,-2.628119946,33.31537628,Mwanza,2,8,1902008001,0,0,44,3,7,6,0,0,16,0.5,0,0,0,0.17999999,0,0.60000002,1,1,6.31309557,1,1,2291.5808,1920.2596,487.8913,103.73484
2643,2008,1812.67749,1003017984,-11.1087904,34.64216614,Ruvuma,3,18,1003018003,0,0,32,4.52,7.5,3,0,0,1,0,0,0,0,0.14999999,0,0.40000001,1,1,2.023427963,0,0,2286.7351,1449.1614,738.74158,151.09581
85,2008,440.837677,5501006848,-5.242153168,39.82648849,KUSINI PEMBA,1,7,5501007054,0,0,45,9.5200005,6.25,3,0,0,1,0,0,0,0,0.099999994,0,0,1,1,0.809371173,0,0,2985.3313,2255.6035,870.66028,189.87135
2911,2008,942.9171143,903011008,-10.56732941,38.92812347,Mtwara,3,11,903011002,0,0,33,1.78,0,1.251341626,0,0,0,0,0,0,0,0.07,0,0,0,1,0.50639993,0,0,1076.0839,676.51416,574.35706,77.683029
2648,2008,960.2722778,1003017984,-11.1087904,34.64216614,Ruvuma,3,18,1003018003,0,0,60,5.7799997,9,2,0,0,0.5,0,0.2,0,0.2,0.059999999,0,0.2,0,1,3.439827681,1,0,1134.271,752.6947,738.74158,151.09581
1236,2008,3631.761475,1803005056,-1.639668584,31.7208004,Kagera,3,5,1803005002,0,0,48,5.5599999,7,5,0,0,0,0,0,0,0,0.07,0,0.40000001,1,0,0.583964169,1,1,2047.7378,1720.5531,794.15717,125.2956
4656,2008,3666.764893,205002000,-2.141051769,35.74726105,Arusha,5,2,205002007,0,0,35,3.48,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.101171397,0,0,1151.1093,710.58411,435.01541,107.62235
1734,2008,3717.263184,1601019008,-3.780066013,30.43839645,Kigoma,1,19,1601019001,0,0,48,6.52,3.6666667,4,0,0,0,0,0,0,0.1,0.01,0,0,0,0,0.505856991,0,0,1285.9956,1237.8547,580.75586,84.527122
2574,2008,3366.724121,1101001984,-7.676126003,35.73630524,Iringa,1,2,1101002005,0,0,50,4.7399998,7,12.49999994,0,0,0,0,0.40000001,0,0,0.099999994,0,0.2,1,1,2.725785255,0,1,2482.0171,2079.3296,326.15149,55.315548
3214,2008,1775.661499,802024000,-9.922980309,39.32835388,Lindi,2,24,802024002,0,0,42,3.9000001,7,2,0,0,0,0,0,0,0,0.02,0,0,0,1,0,1,0,2144.8618,1652.1093,670.90179,119.21783
4397,2008,2524.897705,404024000,-4.994529724,39.08351898,Tanga,4,24,404024003,0,1,33,1,7,12.49999994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,752.10107,685.90759,664.4906,128.54523
1781,2008,2310.36084,1601001344,-3.585284233,30.71573257,Kigoma,1,1,1601001320,1,1,80,3.3600001,10,2,0,0,0,0,0,0,0,0.049999997,0,0,0,1,0.202342793,1,0,2263.6919,2028.6772,600.2204,92.775452
1348,2008,1840.355713,1708008320,-3.61065793,33.83102036,Shinyanga,8,8,1708008305,1,1,19,1.36,2,12.49999994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,214.09648,158.7267,346.70828,73.346443
470,2008,229.2687073,5301007872,-6.190719604,39.26814651,MJINI/MAGHARIBI UNGUJA,1,8,5301008072,0,0,74,3.76,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.214056849,0,1,3034.2095,2180.5891,527.81586,115.40344
2608,2008,2735.227783,1005006016,-10.48160553,35.68802261,Ruvuma,5,6,1005006001,0,0,44,4.7600002,7.3333335,2.351207748,0,0,0,0.5,0,0,0.40000001,0.14999999,0,0,1,0,0.951499879,0,1,1357.4988,733.96973,620.8576,105.06502
2315,2008,1755.272095,1204007040,-8.909532547,33.45572281,Mbeya,4,7,1204007004,0,0,28,3.74,3.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0.809371173,0,1,1491.6576,1272.4578,921.14423,150.53485
30,2008,158.3732452,5502001152,-5.35541153,39.65015793,KUSINI PEMBA,2,1,5502001005,1,0,60,9.3800001,9.7142859,2,0.1,1,0,0,0,0,0,0.14999999,0,0,1,1,0.364217043,0,0,5956.2466,1948.1365,1167.9387,281.69742
3207,2008,816.4834595,803009984,-10.58353329,38.02729797,Lindi,3,10,803010002,0,1,28,2.76,8,3,0,0,0,0,0,0,0,0.12,0,0,1,1,1.618742347,0,0,904.39691,664.77509,520.8739,103.47753
2405,2008,2478.851563,1201003008,-7.787427902,33.40737152,Mbeya,1,3,1201003002,0,0,30,3.74,7,1,0,0,0,0,0,0,0,0.12,0,0,0,0,0.302357078,0,0,1971.382,1212.5455,553.39856,119.95647
1303,2008,3351.60376,1801009024,-1.498553634,31.07672882,Kagera,1,9,1801009001,0,0,72,5,7.3333335,1,0,0,0,0,0,0,0,0.029999999,0,0,0,0,0.607028425,0,0,2312.7539,1866.0258,505.96826,78.378609
408,2008,144.9989624,5301022208,-6.176215172,39.23213196,MJINI/MAGHARIBI UNGUJA,1,22,5301022035,1,1,40,4.7399998,10.333333,12.49999994,0.1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1546.0526,901.73059,515.66699,112.006
2473,2008,2928.950439,1105003008,-9.822158813,34.45353699,Iringa,5,3,1105003001,0,1,67,2.98,7,3,0,0,0,0,0,0,0,0.02,0,0,0,1,1.416399598,0,0,1143.4808,938.18042,664.59216,93.525864
1580,2008,576.9932251,1701012992,-2.897103071,34.13228607,Shinyanga,1,13,1701013001,0,1,66,7.8000002,5.3333335,1,0,0,7,1,0,0.60000002,0.40000001,0.099999994,0,0.80000001,1,1,1.214056849,0,1,1947.0442,1696.5333,436.09854,94.31176
2135,2008,4402.194824,1303016960,-5.952335358,34.06206894,Singida,3,17,1303017003,0,1,57,1,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0.607028365,0,0,267.12228,193.86095,380.86496,88.621933
2664,2008,2575.553955,1003014016,-11.17031956,34.99647141,Ruvuma,3,14,1003014002,0,0,57,2.78,3,5.151405811,0,0,0,0,0,0,0,0.39999998,0,0,0,0,2.084699869,0,0,1587.0807,1258.2368,676.04303,110.66843
3030,2008,1380.840942,901016000,-10.13091946,39.99642181,Mtwara,1,16,901016002,0,1,39,4.1599998,7,0.70000001,0,0,0,0,0,0,0,0.13,0,0,1,1,0.268999964,0,0,1115.2021,694.85535,543.23993,99.242249
2475,2008,2814.631592,1105003008,-9.822158813,34.45353699,Iringa,5,3,1105003001,0,0,36,3.3800001,7,4.626801133,0,0,2.5,0.5,0,0,0.69999999,0.22,0,0,0,0,1.440299869,0,1,2363.865,2283.1716,664.59216,93.525864
393,2008,1095.679688,5301024256,-6.163116455,39.2504921,MJINI/MAGHARIBI UNGUJA,1,24,5301024307,1,0,50,8.5200005,4.75,12.49999994,0.1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1465.4679,1141.2283,511.87775,111.87698
3038,2008,367.51651,901012992,-10.29862785,39.88513565,Mtwara,1,13,901013007,0,0,48,6.3000002,3.6666667,1,0,1,0,0,0,0,0,0,0,0,0,1,1.214056849,0,0,2530.0081,2295.8301,586.4682,110.36374
4806,2008,5450.031738,105009000,-5.993730545,35.85198212,Dodoma,5,9,105009003,0,0,31,3.74,7,3,0,0,0,0,0,0,0,0.12,0,0.2,0,0,2.630456448,1,0,557.67206,434.21652,322.24298,67.438408
1046,2008,4562.116699,1902025984,-2.721716404,33.78029251,Mwanza,2,26,1902026005,0,0,44,8.0200005,4.5,7.113175631,0,0,12,1,0,0,0,0.14999999,0,0,0,0,2.878599644,0,0,1437.1051,1133.7031,466.38562,84.565239
4109,2008,4669.081543,603012992,-6.929204464,38.72657776,Pwani,3,13,603013001,0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.404685587,0,0,1053.3765,491.31241,641.77942,145.38397
1771,2008,3401.654053,1601004032,-3.650415897,30.6651001,Kigoma,1,4,1601004002,0,0,35,4.8800001,7,4,0,0,0,0,0,0,0.30000001,0,0,0,0,0,1.416399598,0,0,759.30847,602.0545,606.30615,94.041466
325,2008,28.74264145,5302009856,-6.167935371,39.21337891,MJINI/MAGHARIBI UNGUJA,2,10,5302010005,1,0,53,7.7799997,5.5,12.49999994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2841.7258,1765.1604,506.71637,109.94431
2195,2008,2242.276367,1301001984,-4.229228973,34.4270401,Singida,1,2,1301002003,0,0,58,4,4.75,2,0,0,0,1,0,0.2,0.5,0.049999997,0.44999999,0,0,0,1.286900282,1,1,1723.5426,1275.3011,407.98688,85.277481
687,2008,2262.707275,2104007040,-3.574571848,36.93854141,Manyara,4,7,2104007003,0,0,32,2.76,7,12.49999994,0,0,0,0,0,0,0,0.14,0,0,1,1,0,0,0,2683.76,1963.4211,365.4527,94.402596
2681,2008,1371.11499,1002014016,-10.79206085,35.75553894,Ruvuma,2,14,1002014004,0,0,78,6.4000001,7,2,0,0,0,0,0,0,0,0.079999998,0,0.40000001,0,1,4.451541424,0,0,1946.278,1857.1537,700.75067,118.07156
4578,2008,4531.264648,303014016,-4.366893291,38.05555344,Kilimanjaro,3,14,303014001,0,0,41,6.52,6.5,1,0,0,0,0,0,0.60000002,2.3,0.17,0,0.40000001,1,1,1.214056849,0,0,5258.2402,4583.6636,378.62851,92.796356
1868,2008,3447.470703,1502013056,-8.724431992,31.96700859,Rukwa,2,13,1502013001,0,0,47,8.4399996,6.3333335,12.49999994,0,0,17,0.5,0,0,1.1,0,0,0,0,0,3.844513178,0,0,1563.4244,1247.0582,498.99487,100.26495
56,2008,427.8487549,5501016064,-5.261266232,39.82056046,KUSINI PEMBA,1,16,5501016011,0,0,30,2.98,8.5,1.418596528,0,0,0,0,0,0,0,0,0,0,0,1,0.252142787,0,0,1011.0743,911.37195,841.72742,184.0554
1819,2008,3076.318848,1503005952,-7.64023304,31.01596642,Rukwa,3,6,1503006001,0,0,31,4.0999999,7,2,0,0,1,0,0,0,0,0.02,0,0,1,1,0.04856227,0,1,1226.6012,839.61682,502.88483,78.364418
269,2008,108.3008575,5302019072,-6.185535431,39.21664047,MJINI/MAGHARIBI UNGUJA,2,19,5302019008,1,0,44,6.9200001,10,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2505.3943,1452.9269,512.91547,110.87373
1891,2008,2435.706055,1501021952,-5.537715435,30.34238434,Rukwa,1,22,1501022005,0,0,75,2,0,1,0,0,0,0,0,0.60000002,0.69999999,0.07,0,0.40000001,0,0,2.832799196,1,0,1038.3928,728.53467,529.04126,70.939796
2398,2008,4471.094727,1201007360,-8.445555687,33.14639664,Mbeya,1,7,1201007306,1,0,36,3.6199999,6,12.49999994,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1268.3361,689.46576,410.10669,89.274918
4837,2008,3183.099121,104017304,-6.391560555,35.89620972,Dodoma,4,17,104017304,1,0,76,4,7,3,0,0,0,0,0,0,0,0,0,0,0,1,2.428113461,1,0,1550.8015,1367.4915,272.17099,51.538509
1064,2008,3967.199707,1902024960,-2.731047392,33.61597443,Mwanza,2,25,1902025003,0,0,29,5.7399998,1,4,0,0,5.5,1,0,0.60000002,0.2,0.12,0,0,0,0,1.719913721,0,0,2441.5837,2207.8672,494.53937,91.587692
4801,2008,5511.726074,105009000,-5.993730545,35.85198212,Dodoma,5,9,105009003,0,0,30,2.98,3.5,4,0,0,0,0,0,0,0,100.00999,0,0.2,0,0,1.618742347,1,1,677.86749,622.13715,322.24298,67.438408
4541,2008,4221.302734,304014016,-3.330022812,37.38288116,Kilimanjaro,4,14,304014003,0,0,32,2.3600001,3.5,1,0,0,0,0,0,0,0.2,0.059999999,0,0,1,1,0.202342793,0,0,1013.004,823.91632,764.13745,189.37477
2234,2008,1503.84436,1206016000,-9.147040367,32.88021088,Mbeya,6,16,1206016001,0,0,63,2,0,6.004908085,0,0,1.5,0,0,0,0,0.02,0,0.40000001,0,1,2.430099726,1,1,823.54004,710.38904,554.32098,93.449028
2675,2008,2465.075684,1003012992,-11.31545448,34.78629684,Ruvuma,3,13,1003013001,0,0,63,5.3800001,7,6,0,0,0,0,0,0,0,0.099999994,0,0.2,0,0,0.505856991,1,0,2057.2368,1928.7953,741.64429,159.6907
2673,2008,1796.563721,1003012992,-11.31545448,34.78629684,Ruvuma,3,13,1003013001,0,0,24,3,2.3333333,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,765.08618,647.89056,741.64429,159.6907
2851,2008,860.5845337,904011008,-10.7963028,39.51700211,Mtwara,4,11,904011002,0,1,57,3,6.6666665,3,0,0,0,0,0,0,0.40000001,0.13,0,0,0,0,1.618742466,0,0,1276.3647,1061.244,675.61041,107.86833
1759,2008,3435.394531,1601004032,-3.650415897,30.6651001,Kigoma,1,4,1601004002,0,0,27,2.3600001,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0.080937125,0,0,368.58759,275.84583,606.30615,94.041466
2113,2008,1120.462036,1304012032,-4.923984051,34.70409012,Singida,4,12,1304012003,0,0,33,3.98,8,2,0,1,0,0,0,0,0,0,0,0,1,0,1.618742466,1,0,1564.416,1348.2303,318.47177,60.421711
489,2008,791.6646118,5301002240,-6.107298374,39.21884537,MJINI/MAGHARIBI UNGUJA,1,2,5301002304,1,0,30,3.98,7.3333335,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2248.2419,1038.697,504.22623,110.22192
2193,2008,2302.798096,1301001984,-4.229228973,34.4270401,Singida,1,2,1301002003,0,0,50,6.1199999,6.5,3,0,0,0,0,0,0,0.30000001,0.19999999,0,0,0,0,3.439827442,1,1,2242.345,1767.2533,407.98688,85.277481
2825,2008,678.3397217,905002048,-10.27433777,40.18813705,Mtwara,5,2,905002026,1,0,36,2.98,9,12.49999994,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1775.7592,1389.0717,597.92761,113.27568
1843,2008,3320.253662,1502019968,-7.817846298,31.77558899,Rukwa,2,20,1502020002,0,0,78,2,0,3,0,0,0,0,0,0,0,0.049999997,0,0,0,0,4.249198914,0,0,549.17047,478.72922,478.38751,111.34361
1828,2008,3151.153076,1503000960,-7.53907299,31.11870384,Rukwa,3,1,1503001004,0,0,67,3,0,4,0,0,3,0,0.60000002,0,0,0.039999999,0,0,0,0,4.249198914,1,0,1370.8196,1029.9855,443.96054,80.03791
